Occurrences	Word	Length	Freq_HAL	Log_Freq_HAL	POS
1	option	6	"49,982"	10.819	NN|VB
1	orange	6	"13,483"	9.509	JJ|NN
1	orchard	7	"1,035"	6.942	NN
1	orchestra	9	"4,971"	8.511	NN
1	orchid	6	"2,383"	7.776	NN
1	order	5	"193,686"	12.174	NN|VB
1	orderly	7	"1,066"	6.972	JJ|RB
1	ordinary	8	"11,769"	9.373	JJ
1	ore	3	"1,589"	7.371	NN
1	oregano	7	352	5.864	NN
1	organ	5	"19,107"	9.858	NN
1	organization	12	"47,161"	10.761	NN
1	organize	8	"5,155"	8.548	VB
1	orient	6	"1,331"	7.194	NN|JJ
1	original	8	"126,061"	11.745	JJ|NN
1	originate	9	"1,430"	7.265	VB
1	ornament	8	557	6.323	NN
1	orthodontist	12	63	4.143	NN
1	otter	5	593	6.385	NN
1	ounce	5	"2,260"	7.723	NN
1	out	3	"1,090,659"	13.902	minor|JJ
1	outcome	7	"6,893"	8.838	NN
1	outdoors	8	"2,804"	7.939	RB|NN
1	outfit	6	"3,715"	8.22	NN
1	outlaw	6	"2,179"	7.687	VB|NN
1	outlet	6	"3,681"	8.211	NN
1	outline	7	"5,081"	8.533	NN|VB
1	outside	7	"68,404"	11.133	minor|NN|JJ|RB
1	oval	4	"1,754"	7.47	JJ|NN
1	oven	4	"3,889"	8.266	NN
1	over	4	"452,595"	13.023	minor|RB|NN
1	overcome	8	"7,196"	8.881	VB
1	overflow	8	"1,980"	7.591	NN
1	overpower	9	588	6.377	VB
1	overwhelm	9	674	6.513	VB
1	owe	3	"4,783"	8.473	VB
1	owl	3	"3,875"	8.262	NN
1	own	3	"284,270"	12.558	JJ|VB
1	owner	5	"27,130"	10.208	NN
1	ox	2	"1,190"	7.082	NN
1	oxygen	6	"5,693"	8.647	NN|JJ
1	oyster	6	"1,126"	7.026	NN
1	ozone	5	"5,067"	8.531	NN
1	pack	4	"30,418"	10.323	VB|NN
1	package	7	"62,783"	11.047	NN
1	pad	3	"7,194"	8.881	NN
1	padding	7	"1,423"	7.261	NN|VB
1	paddle	6	"2,700"	7.901	NN
1	paddy	5	577	6.358	NN
1	page	4	"157,108"	11.965	NN|VB
1	pail	4	496	6.207	NN
1	pain	4	"36,596"	10.508	NN|VB
1	paint	5	"15,964"	9.678	NN|VB
1	painter	7	"1,728"	7.455	NN
1	painting	8	"5,514"	8.615	NN|VB
1	pair	4	"23,219"	10.053	NN|VB|JJ
1	pajamas	7	611	6.415	NN
1	pal	3	"12,345"	9.421	NN
1	palace	6	"4,353"	8.379	NN
1	pale	4	"5,424"	8.599	JJ|NN|VB
1	palm	4	"5,990"	8.698	NN|VB
1	pan	3	"10,047"	9.215	NN|VB
1	pane	4	969	6.876	NN
1	panel	5	"19,722"	9.889	NN
1	panic	5	"6,564"	8.789	NN|VB
1	panther	7	"2,247"	7.717	NN
1	pants	5	"10,126"	9.223	NN
1	paper	5	"64,005"	11.067	NN|VB
1	parade	6	"3,589"	8.186	NN|VB
1	paradise	8	"11,010"	9.307	NN
1	paragraph	9	"14,678"	9.594	NN
1	parcel	6	"1,196"	7.087	NN
1	pardon	6	"4,885"	8.494	NN|VB
1	parent	6	"14,797"	9.602	NN
1	Paris	5	"14,626"	9.591	NN
1	park	4	"46,460"	10.746	NN|VB
1	parking	7	"8,998"	9.105	NN|VB
1	parkway	7	"3,937"	8.278	NN
1	parrot	6	"1,771"	7.479	NN|VB
1	parsley	7	784	6.664	NN
1	part	4	"249,067"	12.425	NN|VB
1	participate	11	"18,155"	9.807	VB|NN
1	partner	7	"17,565"	9.774	NN|VB
1	party	5	"68,745"	11.138	NN|VB
1	pass	4	"48,574"	10.791	VB|NN
1	passage	7	"8,939"	9.098	NN
1	passenger	9	"4,247"	8.354	NN
1	passion	7	"6,347"	8.756	NN
1	passive	7	"4,596"	8.433	JJ|NN
1	past	4	"89,390"	11.401	JJ|NN|RB
1	pasta	5	"2,037"	7.619	NN
1	paste	5	"6,656"	8.803	NN|VB
1	pastry	6	659	6.491	NN
1	pasture	7	"1,179"	7.072	NN|VB
1	pat	3	"17,025"	9.742	VB|NN|JJ|RB
1	patch	5	"25,238"	10.136	NN|VB
1	path	4	"43,722"	10.686	NN
1	patience	8	"5,636"	8.637	NN
1	patient	7	"14,671"	9.594	JJ
1	patio	5	698	6.548	NN
1	patriot	7	"1,775"	7.482	NN|JJ
1	patrol	6	"5,794"	8.665	NN|VB
1	pattern	7	"19,583"	9.882	NN
1	pause	5	"4,817"	8.48	NN|VB
1	pavement	8	"1,958"	7.58	NN
1	paw	3	"1,963"	7.582	NN|VB
1	pawn	4	"1,542"	7.341	VB
1	pay	3	"133,802"	11.804	VB|NN
1	payment	7	"30,487"	10.325	NN
1	peace	5	"40,408"	10.607	NN
1	peach	5	"1,812"	7.502	NN
1	peak	4	"8,419"	9.038	NN|VB
1	peanut	6	"2,138"	7.668	NN
1	pear	4	971	6.878	NN
1	pearl	5	"10,738"	9.282	NN
1	pebble	6	604	6.404	NN
1	pecan	5	179	5.187	NN
1	pedal	5	"3,243"	8.084	NN|VB
1	pedestrian	10	764	6.639	JJ
1	peel	4	"2,813"	7.942	VB|NN
1	peer	4	"4,088"	8.316	NN|VB
1	pelican	7	"1,136"	7.035	NN
1	pelt	4	387	5.958	VB|NN
1	pen	3	"7,902"	8.975	NN
1	pencil	6	"3,021"	8.013	NN|VB
1	pendulum	8	685	6.529	NN
1	penguin	7	"2,222"	7.706	NN
1	penny	5	"5,204"	8.557	NN
1	people	6	"768,168"	13.552	NN|VB
1	pepper	6	"5,324"	8.58	NN|VB
1	pepperoni	9	232	5.447	NN
1	perceive	8	"3,388"	8.128	VB|NN
1	percent	7	"25,919"	10.163	NN
1	percentage	10	"13,238"	9.491	NN
1	perception	10	"7,178"	8.879	NN
1	perch	5	769	6.645	NN|VB
1	perfect	7	"41,810"	10.641	JJ|NN
1	perform	7	"24,590"	10.11	VB
1	performance	11	"73,651"	11.207	NN
1	perfume	7	"1,151"	7.048	NN
1	period	6	"53,751"	10.892	NN
1	periscope	9	231	5.442	NN
1	perish	6	"1,128"	7.028	VB
1	perjury	7	513	6.24	NN
1	permission	10	"25,434"	10.144	NN
1	permit	6	"8,543"	9.053	NN
1	peroxide	8	594	6.387	NN
1	person	6	"167,439"	12.028	NN
1	personal	8	"108,044"	11.59	JJ|NN
1	personality	11	"12,265"	9.415	NN
1	personnel	9	"18,978"	9.851	NN
1	perspire	8	42	3.738	VB
1	persuade	8	"2,463"	7.809	VB
1	pest	4	"1,075"	6.98	NN
1	pet	3	"14,817"	9.604	NN|VB
1	petroleum	9	"3,273"	8.093	NN
1	phantom	7	"8,107"	9	NN
1	phase	5	"16,742"	9.726	NN|VB
1	philosopher	11	"2,223"	7.707	NN
1	philosophy	10	"19,790"	9.893	NN
1	phone	5	"141,619"	11.861	NN|VB
1	phony	5	"1,531"	7.334	JJ
1	photo	5	"13,910"	9.54	NN
1	phrase	6	"12,897"	9.465	NN|VB
1	physician	9	"4,205"	8.344	NN
1	physics	7	"29,221"	10.283	NN
1	physiology	10	"2,330"	7.754	NN
1	piano	5	"9,273"	9.135	NN
1	pick	4	"45,297"	10.721	VB|NN
1	picket	6	850	6.745	NN|VB
1	pickle	6	979	6.887	NN|VB
1	picnic	6	"1,374"	7.225	NN
1	picture	7	"46,520"	10.748	NN|VB
1	pie	3	"4,935"	8.504	NN
1	piece	5	"46,129"	10.739	NN|VB
1	pier	4	"1,150"	7.048	NN
1	pig	3	"6,375"	8.76	NN|VB
1	pigeon	6	900	6.802	NN
1	pigment	7	921	6.825	NN
1	pike	4	"2,432"	7.796	NN
1	pile	4	"5,666"	8.642	NN|VB
1	pill	4	"2,805"	7.939	NN
1	pillow	6	"2,110"	7.654	NN
1	pilot	5	"16,024"	9.682	NN|VB
1	pimple	6	216	5.375	NN|VB
1	pin	3	"24,742"	10.116	NN|VB
1	pinch	5	"1,992"	7.597	NN|VB
1	pine	4	"7,920"	8.977	NN|VB
1	pink	4	"13,066"	9.478	JJ|NN
1	pint	4	"1,470"	7.293	NN
1	pipe	4	"12,205"	9.41	NN|VB
1	pirate	6	"6,292"	8.747	NN
1	pistol	6	"4,683"	8.452	NN
1	piston	6	"1,113"	7.015	NN
1	pit	3	"15,282"	9.634	NN|VB
1	pitch	5	"8,752"	9.077	NN|VB
1	pitcher	7	"1,571"	7.359	NN
1	pitchfork	9	144	4.97	NN
1	pity	4	"4,908"	8.499	NN|VB
1	pizza	5	"5,507"	8.614	NN
1	place	5	"195,199"	12.182	NN|VB
1	plaid	5	777	6.655	JJ
1	plain	5	"23,526"	10.066	JJ|NN|RB
1	plan	4	"63,172"	11.054	NN|VB
1	plane	5	"18,677"	9.835	NN|VB
1	planet	6	"26,589"	10.188	NN
1	planning	8	"32,800"	10.398	NN|VB
1	plant	5	"25,225"	10.136	NN|VB
1	plaque	6	951	6.858	NN
1	plasma	6	"5,618"	8.634	NN
1	plaster	7	737	6.603	NN|VB
1	plastic	7	"26,405"	10.181	NN|JJ
1	plate	5	"10,419"	9.251	NN|VB
1	platform	8	"24,499"	10.106	NN
1	play	4	"149,546"	11.915	VB|NN
1	player	6	"58,218"	10.972	NN
1	playground	10	"1,360"	7.215	NN
1	playing	7	"73,055"	11.199	VB|NN
1	plaything	9	112	4.718	NN
1	plaza	5	"5,750"	8.657	NN
1	plead	5	"1,026"	6.933	VB
1	please	6	"580,704"	13.272	VB|NN
1	pleasure	8	"16,862"	9.733	NN|VB
1	pledge	6	"2,599"	7.863	NN|VB
1	plenty	6	"22,730"	10.031	NN
1	pliers	6	730	6.593	NN
1	plot	4	"17,284"	9.758	NN|VB
1	plow	4	763	6.637	NN|VB
1	pluck	5	532	6.277	VB|NN
1	plug	4	"15,792"	9.667	NN|VB
1	plum	4	825	6.715	NN|JJ
1	plumber	7	402	5.996	NN
1	plus	4	"99,584"	11.509	minor
1	plush	5	695	6.544	JJ
1	Pluto	5	"1,664"	7.417	NN
1	poach	5	46	3.829	VB
1	pocket	6	"10,760"	9.284	NN|VB
1	pocketbook	10	367	5.905	NN
1	poem	4	"5,184"	8.553	NN
1	poet	4	"3,454"	8.147	NN
1	poetry	6	"8,869"	9.09	NN
1	point	5	"256,288"	12.454	NN|VB
1	poise	5	231	5.442	NN|VB
1	poison	6	"5,095"	8.536	NN|VB
1	poker	5	"4,519"	8.416	NN
1	pole	4	"5,730"	8.653	NN
1	police	6	"48,000"	10.779	NN|VB
1	policeman	9	"1,453"	7.281	NN
1	policy	6	"47,846"	10.776	NN
1	polish	6	"6,046"	8.707	NN|VB
1	politician	10	"3,126"	8.048	NN
1	politics	8	"20,224"	9.915	NN
1	pollution	9	"4,960"	8.509	NN
1	polyester	9	715	6.572	NN
1	pond	4	"3,604"	8.19	NN
1	ponder	6	"1,467"	7.291	VB
1	pony	4	"2,249"	7.718	NN
1	pool	4	"16,200"	9.693	NN|VB
1	pop	3	"22,982"	10.042	NN|VB
1	popcorn	7	949	6.855	NN
1	Pope	4	"8,144"	9.005	NN
1	population	10	"33,381"	10.416	NN
1	porcelain	9	680	6.522	NN|JJ
1	porch	5	"1,680"	7.427	NN
1	porcupine	9	547	6.304	NN
1	pork	4	"2,767"	7.926	NN
1	porpoise	8	132	4.883	NN
1	port	4	"62,053"	11.036	NN|VB
1	portion	7	"15,690"	9.661	NN
1	portrait	8	"2,688"	7.897	NN
1	portray	7	"1,699"	7.438	VB
1	position	8	"144,944"	11.884	NN|VB
1	positive	8	"27,619"	10.226	JJ|NN
1	possess	7	"6,915"	8.841	VB
1	possession	10	"6,706"	8.811	NN
1	possibility	11	"22,286"	10.012	NN
1	possible	8	"159,908"	11.982	JJ|RB|NN
1	possum	6	377	5.932	NN
1	post	4	"275,951"	12.528	NN|VB|JJ
1	postage	7	"18,563"	9.829	NN
1	pot	3	"13,161"	9.485	NN
1	potato	6	"3,178"	8.064	NN
1	potential	9	"37,846"	10.541	JJ|NN
1	pottery	7	940	6.846	NN
1	pouch	5	831	6.723	NN
1	pounce	6	859	6.756	VB
1	pound	5	"7,611"	8.937	NN|VB
1	pour	4	"11,348"	9.337	VB
1	poverty	7	"7,521"	8.925	NN
1	powder	6	"8,025"	8.99	NN|VB
1	power	5	"187,656"	12.142	NN|VB
1	practice	8	"44,294"	10.699	NN|VB
1	prairie	7	"1,563"	7.354	NN
1	praise	6	"5,984"	8.697	NN|VB
1	prank	5	"1,114"	7.016	NN
1	pray	4	"9,582"	9.168	VB
1	prayer	6	"10,237"	9.234	NN
1	preacher	8	"3,502"	8.161	NN
1	precipice	9	147	4.99	NN
1	predator	8	"2,646"	7.881	NN
1	predict	7	"6,049"	8.708	VB
1	prefer	6	"43,552"	10.682	VB
1	preference	10	"11,441"	9.345	NN
1	prejudice	9	"5,633"	8.636	NN|VB
1	premises	8	"2,651"	7.883	NN
1	prepare	7	"11,056"	9.311	VB
1	prescription	12	"2,444"	7.801	NN
1	presence	8	"23,804"	10.078	NN
1	present	7	"65,134"	11.084	JJ|NN|RB
1	presentation	12	"12,698"	9.449	NN
1	president	9	"74,841"	11.223	NN
1	press	5	"77,897"	11.263	NN|VB
1	pressure	8	"28,433"	10.255	NN|VB
1	prestige	8	"1,702"	7.44	NN
1	presume	7	"5,570"	8.625	VB
1	pretend	7	"7,291"	8.894	VB|JJ
1	preview	7	"5,581"	8.627	NN|VB
1	prey	4	"3,684"	8.212	NN|VB
1	price	5	"153,716"	11.943	NN|VB
1	prick	5	"3,224"	8.078	NN|VB
1	pride	5	"8,227"	9.015	NN|VB
1	priest	6	"14,417"	9.576	NN
1	prim	4	218	5.384	JJ
1	primate	7	"2,053"	7.627	NN
1	prime	5	"22,011"	9.999	JJ|NN|VB
1	prince	6	"11,047"	9.31	NN
1	princess	8	"7,524"	8.926	NN
1	principal	9	"9,209"	9.128	JJ|NN
1	principle	9	"15,244"	9.632	NN
1	print	5	"61,833"	11.032	NN|VB
1	printer	7	"40,620"	10.612	NN|JJ
1	printing	8	"22,497"	10.021	NN|VB
1	prism	5	"6,427"	8.768	NN
1	prison	6	"13,247"	9.492	NN
1	prisoner	8	"4,485"	8.408	NN
1	private	7	"58,427"	10.976	JJ|NN|RB
1	prize	5	"8,217"	9.014	NN|VB
1	pro	3	"42,950"	10.668	NN|minor
1	probability	11	"7,312"	8.897	NN
1	problem	7	"314,595"	12.659	NN
1	procedure	9	"23,392"	10.06	NN
1	process	7	"98,998"	11.503	NN|VB
1	produce	7	"34,576"	10.451	VB
1	producer	8	"7,676"	8.946	NN
1	product	7	"102,292"	11.536	NN
1	production	10	"42,061"	10.647	NN
1	profession	10	"4,960"	8.509	NN
1	professional	12	"48,487"	10.789	JJ|NN
1	professor	9	"18,143"	9.806	NN
1	profit	6	"19,954"	9.901	NN|VB
1	program	7	"241,495"	12.395	NN|VB
1	prohibit	8	"3,665"	8.207	VB
1	project	7	"89,569"	11.403	NN
1	prom	4	"1,424"	7.261	NN
1	promise	7	"14,380"	9.574	NN|VB
1	pronoun	7	640	6.461	NN
1	proof	5	"28,838"	10.269	NN|JJ
1	property	8	"33,095"	10.407	NN
1	proposal	8	"18,999"	9.852	NN
1	proprietor	10	885	6.786	NN
1	prose	5	"2,060"	7.63	NN
1	prosecute	9	"1,287"	7.16	VB
1	prosper	7	"1,652"	7.41	VB|NN
1	protect	7	"29,349"	10.287	VB
1	protection	10	"32,877"	10.401	NN
1	protein	7	"15,521"	9.65	NN
1	Protestant	10	"2,266"	7.726	NN|JJ
1	proton	6	"1,622"	7.391	NN
1	protractor	10	29	3.367	NN
1	prove	5	"31,645"	10.362	VB|NN
1	proverb	7	"1,202"	7.092	NN
1	providence	10	"2,672"	7.891	NN
1	provision	9	"6,481"	8.777	NN
1	prune	5	739	6.605	VB|NN
1	Psalm	5	917	6.821	NN
1	psychology	10	"10,145"	9.225	NN
1	pub	3	"102,709"	11.54	NN
1	puberty	7	"1,014"	6.922	NN
1	public	6	"153,537"	11.942	JJ|NN|RB
1	publication	11	"20,664"	9.936	NN
1	publisher	9	"12,769"	9.455	NN
1	puck	4	"2,018"	7.61	NN
1	pudding	7	"1,254"	7.134	NN
1	puddle	6	909	6.812	NN
1	puff	4	"1,196"	7.087	NN|VB
1	puke	4	"1,277"	7.152	NN|VB
1	pull	4	"28,190"	10.247	VB|NN
1	pump	4	"10,590"	9.268	NN|VB
1	pumpkin	7	937	6.843	NN
1	pun	3	"4,010"	8.297	NN
1	punch	5	"9,481"	9.157	NN|VB
1	punctuation	11	"1,323"	7.188	NN
1	punish	6	"3,339"	8.113	VB
1	punishment	10	"9,269"	9.134	NN
1	pupil	5	"1,036"	6.943	NN
1	puppy	5	"8,534"	9.052	NN
1	purchase	8	"34,455"	10.447	VB|NN
1	purple	6	"9,407"	9.149	JJ|NN
1	purpose	7	"47,091"	10.76	NN
1	purse	5	"1,862"	7.529	NN|VB
1	push	4	"19,347"	9.87	VB|NN
1	put	3	"224,207"	12.32	VB|NN
1	puzzle	6	"5,290"	8.574	NN|VB
1	pyramid	7	"4,670"	8.449	NN
1	quack	5	628	6.443	NN|minor|VB
1	quail	5	350	5.858	NN|VB
1	quality	7	"78,895"	11.276	NN|JJ
1	quantity	8	"10,343"	9.244	NN
1	quarrel	7	631	6.447	NN|VB
1	quart	5	"1,099"	7.002	NN
1	quarter	7	"11,705"	9.368	NN|VB
1	queen	5	"17,473"	9.768	NN
1	quench	6	243	5.493	VB
1	quest	5	"10,059"	9.216	NN
1	question	8	"184,252"	12.124	NN|VB
1	quick	5	"37,673"	10.537	JJ|NN|RB
1	quiet	5	"13,086"	9.479	JJ|VB|NN
1	quill	5	430	6.064	NN
1	quilt	5	"1,698"	7.437	NN
1	quit	4	"16,823"	9.731	VB|NN
1	quiver	6	486	6.186	NN|VB
1	quiz	4	"2,915"	7.978	NN|VB
1	quotient	8	424	6.05	NN
1	rabbi	5	"3,672"	8.208	NN
1	rabbit	6	"5,751"	8.657	NN|VB
1	raccoon	7	275	5.617	NN
1	race	4	"46,405"	10.745	NN|VB
1	rack	4	"11,655"	9.363	NN|VB
1	racket	6	671	6.509	NN
1	racquet	7	597	6.392	NN
1	radiator	8	"1,051"	6.957	NN
1	radio	5	"71,946"	11.184	NN|VB
1	radish	6	139	4.934	NN
1	raft	4	841	6.735	NN
1	rag	3	"3,827"	8.25	NN
1	rage	4	"6,289"	8.747	NN|VB
1	rail	4	"7,339"	8.901	NN|VB
1	railroad	8	"4,755"	8.467	NN
1	rain	4	"17,801"	9.787	NN|VB
1	rainbow	7	"6,749"	8.817	NN
1	raise	5	"24,837"	10.12	VB|NN
1	raisin	6	314	5.749	NN
1	rake	4	919	6.823	VB|NN
1	ram	3	"65,790"	11.094	NN|VB
1	ranch	5	"3,653"	8.203	NN
1	range	5	"58,184"	10.971	NN|VB
1	rank	4	"9,512"	9.16	NN|VB
1	rap	3	"5,295"	8.575	NN|VB
1	rape	4	"12,684"	9.448	NN|VB
1	rapid	5	"9,126"	9.119	JJ|RB
1	rash	4	"2,285"	7.734	NN
1	raspberry	9	674	6.513	NN|JJ
1	rat	3	"7,399"	8.909	NN
1	rate	4	"87,417"	11.378	NN|VB
1	rationalize	11	886	6.787	VB
1	rattle	6	"1,234"	7.118	NN|VB
1	raw	3	"12,360"	9.422	JJ|NN
1	ray	3	"23,072"	10.046	NN
1	razor	5	"3,264"	8.091	NN
1	reach	5	"34,160"	10.439	VB|NN
1	reaction	8	"16,706"	9.724	NN
1	read	4	"289,582"	12.576	VB|NN
1	reader	6	"23,072"	10.046	NN
1	reading	7	"102,706"	11.54	NN|VB
1	ready	5	"43,959"	10.691	JJ|VB|RB
1	real	4	"197,763"	12.195	JJ
1	reality	7	"42,961"	10.668	NN
1	realize	7	"34,837"	10.458	VB
1	reap	4	"1,433"	7.268	VB
1	reappear	8	563	6.333	VB|JJ
1	rear	4	"15,895"	9.674	JJ|NN|VB
1	rearrange	9	797	6.681	VB
1	reason	6	"133,687"	11.803	NN|VB
1	rebel	5	"8,135"	9.004	NN
1	recall	6	"38,627"	10.562	VB|NN
1	receipt	7	"6,255"	8.741	NN
1	receive	7	"67,666"	11.122	VB
1	receptionist	12	678	6.519	NN
1	recipe	6	"10,197"	9.23	NN
1	recognition	11	"11,207"	9.324	NN
1	recommend	9	"37,525"	10.533	VB
1	recommendation	14	"6,088"	8.714	NN
1	record	6	"61,996"	11.035	NN
1	recreation	10	"2,910"	7.976	NN
1	recruit	7	"3,052"	8.024	NN|VB
1	rectangle	9	"1,684"	7.429	NN
1	recycle	7	"1,094"	6.998	VB
1	red	3	"103,819"	11.55	JJ|NN
1	reduce	6	"21,540"	9.978	VB
1	reef	4	"2,981"	8	NN
1	reel	4	"2,752"	7.92	NN|VB
1	referee	7	"2,297"	7.739	NN
1	reflect	7	"15,241"	9.632	VB
1	reflection	10	"4,507"	8.413	NN
1	refrain	7	"3,280"	8.096	VB|NN
1	refrigerator	12	"1,845"	7.52	NN
1	refuse	6	"14,723"	9.597	VB
1	region	6	"27,072"	10.206	NN
1	register	8	"20,789"	9.942	VB|NN
1	regret	6	"4,990"	8.515	VB|NN
1	regular	7	"47,458"	10.768	JJ
1	regulation	10	"8,165"	9.008	NN
1	reindeer	8	416	6.031	NN
1	reject	6	"7,470"	8.919	VB
1	rejoice	7	878	6.778	VB
1	relation	8	"8,066"	8.995	NN
1	relationship	12	"33,496"	10.419	NN
1	relative	8	"18,302"	9.815	JJ|NN
1	relativity	10	"4,177"	8.337	NN
1	relax	5	"5,905"	8.684	VB|NN
1	release	7	"76,651"	11.247	NN|VB
1	relief	6	"9,054"	9.111	NN
1	religion	8	"40,955"	10.62	NN
1	religious	9	"37,776"	10.539	JJ
1	relish	6	769	6.645	NN|VB
1	rely	4	"8,349"	9.03	VB
1	remain	6	"24,587"	10.11	VB
1	remark	6	"5,298"	8.575	NN|VB
1	remedy	6	"3,306"	8.103	NN|VB
1	remember	8	"142,627"	11.868	VB
1	remind	6	"7,594"	8.935	VB
1	reminiscence	12	85	4.443	NN
1	remorse	7	736	6.601	NN
1	remove	6	"43,954"	10.691	VB
1	remover	7	494	6.203	NN
1	renounce	8	775	6.653	VB
1	rent	4	"10,739"	9.282	NN|VB
1	repair	6	"13,501"	9.511	NN|VB
1	repeat	6	"22,045"	10.001	VB|NN
1	repentance	10	644	6.468	NN
1	replace	7	"27,530"	10.223	VB|NN
1	reply	5	"80,908"	11.301	NN|VB
1	report	6	"90,838"	11.417	NN|VB
1	repress	7	299	5.7	VB
1	reprimand	9	260	5.561	VB|NN
1	reproduce	9	"4,658"	8.446	VB
1	reptile	7	"1,224"	7.11	NN
1	republic	8	"17,582"	9.775	NN
1	Republican	10	"17,910"	9.793	NN|JJ
1	request	7	"66,648"	11.107	NN|VB
1	rescue	6	"11,324"	9.335	NN|VB
1	research	8	"126,031"	11.744	NN|VB
1	reservation	11	"3,656"	8.204	NN
1	reserve	7	"26,384"	10.181	NN|VB|JJ
1	resistance	10	"11,972"	9.39	NN
1	resort	6	"8,927"	9.097	NN|VB
1	respect	7	"37,713"	10.538	NN|VB
1	respiration	11	283	5.645	NN
1	respond	7	"55,589"	10.926	VB|NN
1	response	8	"77,995"	11.264	NN
1	responsibility	14	"27,800"	10.233	NN
1	rest	4	"78,610"	11.272	NN|VB
1	restaurant	10	"8,469"	9.044	NN
1	restore	7	"10,667"	9.275	VB
1	restriction	11	"4,695"	8.454	NN
1	result	6	"66,995"	11.112	NN|VB
1	retain	6	"5,505"	8.613	VB|NN
1	retreat	7	"3,082"	8.033	NN|VB
1	return	6	"83,751"	11.336	NN|VB
1	revenge	7	"6,026"	8.704	NN
1	review	6	"39,843"	10.593	NN|VB
1	revival	7	"1,931"	7.566	NN
1	revolution	10	"13,497"	9.51	NN
1	reward	6	"5,347"	8.584	NN|VB
1	rhyme	5	"1,630"	7.396	NN|VB
1	rhythm	6	"4,854"	8.488	NN
1	rib	3	"1,205"	7.094	NN
1	ribbon	6	"3,592"	8.186	NN
1	rice	4	"16,535"	9.713	NN
1	riddle	6	"1,311"	7.179	NN|VB
1	ride	4	"23,593"	10.069	NN|VB
1	rider	5	"7,208"	8.883	NN
1	ridicule	8	"1,800"	7.496	NN|VB
1	rifle	5	"8,290"	9.023	NN|VB
1	right	5	"388,384"	12.87	NN|JJ|RB|VB
1	righteousness	13	"4,183"	8.339	NN
1	rim	3	"3,711"	8.219	NN
1	ring	4	"44,167"	10.696	NN|VB
1	rinse	5	"1,701"	7.439	NN|VB
1	riot	4	"2,286"	7.735	NN|VB
1	rip	3	"8,026"	8.99	NN|VB
1	rise	4	"14,753"	9.599	NN|VB
1	risk	4	"36,284"	10.499	NN|VB
1	ritual	6	"7,773"	8.958	NN
1	river	5	"27,274"	10.214	NN
1	roach	5	808	6.695	NN|VB
1	road	4	"66,722"	11.108	NN
1	roam	4	"1,099"	7.002	VB
1	roar	4	"1,516"	7.324	NN|VB
1	roast	5	"1,484"	7.302	NN|VB
1	rob	3	"21,934"	9.996	VB|NN
1	robber	6	886	6.787	NN
1	robbery	7	"2,155"	7.676	NN
1	robe	4	"1,641"	7.403	NN|VB
1	robin	5	"12,801"	9.457	NN
1	robot	5	"10,880"	9.295	NN
1	rock	4	"44,285"	10.698	NN|VB
1	rocket	6	"11,027"	9.308	NN|VB
1	rod	3	"19,565"	9.881	NN
1	rodent	6	947	6.853	NN
1	rodeo	5	"1,012"	6.92	NN
1	roll	4	"21,720"	9.986	NN|VB
1	Roman	5	"10,744"	9.282	NN|JJ
1	romance	7	"5,730"	8.653	NN|VB
1	romantic	8	"6,456"	8.773	JJ|NN
1	roof	4	"5,626"	8.635	NN
1	room	4	"85,138"	11.352	NN|VB
1	roommate	8	"2,998"	8.006	NN
1	roost	5	258	5.553	NN|VB
1	rooster	7	516	6.246	NN
1	root	4	"27,384"	10.218	NN|VB
1	rope	4	"6,358"	8.757	NN|VB
1	rose	4	"19,326"	9.869	VB|NN|JJ
1	rot	3	"2,377"	7.774	NN|VB
1	rouge	5	"2,058"	7.629	minor|NN
1	rough	5	"10,148"	9.225	JJ|RB|VB
1	round	5	"47,080"	10.76	JJ|NN|VB
1	routine	7	"15,144"	9.625	JJ|NN
1	row	3	"14,013"	9.548	NN|VB
1	royal	5	"17,664"	9.779	JJ|NN
1	royalty	7	"2,983"	8.001	NN
1	rub	3	"4,231"	8.35	VB|NN
1	rubber	6	"10,099"	9.22	NN
1	ruby	4	"4,465"	8.404	JJ|NN
1	rug	3	"1,448"	7.278	NN
1	ruin	4	"7,182"	8.879	NN|VB
1	rule	4	"45,323"	10.722	NN|VB
1	ruler	5	"2,703"	7.902	NN
1	rum	3	957	6.864	NN
1	rummy	5	88	4.477	NN|JJ
1	rumor	5	"6,853"	8.832	NN|VB
1	run	3	"223,338"	12.316	VB|NN
1	rung	4	563	6.333	VB
1	runner	6	"4,480"	8.407	NN
1	running	7	"145,182"	11.886	VB|NN
1	rush	4	"27,949"	10.238	NN|VB
1	Russia	6	"19,055"	9.855	NN
1	rust	4	"4,188"	8.34	NN|VB|JJ
1	rye	3	"1,258"	7.137	NN
1	saber	5	"2,446"	7.802	NN
1	sack	4	"2,220"	7.705	NN|VB
1	saddle	6	"2,899"	7.972	NN|VB
1	safari	6	759	6.632	NN
1	safe	4	"33,169"	10.409	JJ|NN
1	safety	6	"23,660"	10.072	NN
1	sage	4	"4,766"	8.469	NN|JJ
1	sail	4	"3,552"	8.175	NN|VB
1	sailing	7	"3,556"	8.176	NN|VB
1	sailor	6	"6,240"	8.739	NN
1	saint	5	"6,328"	8.753	NN
1	salad	5	"2,491"	7.82	NN
1	salary	6	"30,091"	10.312	NN
1	sale	4	"95,391"	11.466	NN
1	sales	5	"56,201"	10.937	NN
1	salesman	8	"3,345"	8.115	NN
